FSO_Attenuation_Visibility_dB,FSO_Attenuation_Cloud_Model_dB,RF_Total_Attenuation_dB
4.5124717,1885.2544,133.36235
1.8392364,183.41061,132.25343
2.196543,1174.126,127.788925
1.7031076,1352.9537,131.40784
0.9257241,686.09546,120.72239
0.906162,364.9729,122.64772
20.334795,1802.028,133.2397
1.9448185,51.035526,118.442375
0.67246926,264.62457,120.53646
1.5659388,461.2946,131.39595
2.68268,701.33765,134.83372
15.808571,2289.6555,128.10756
2.1126683,782.86633,119.94612
3.7565536,215.08746,127.790215
1.1530838,1395.3059,122.58826
4.6822324,516.61475,123.32769
1.6506498,1399.4414,131.85744
5.983828,298.61813,123.807816
2.4362197,642.29,124.35184
0.8939929,283.13187,119.68303
2.2126744,1781.8712,131.29448
1.813816,196.40938,123.973434
2.7678967,1439.53,135.20308
5.7913113,552.34894,126.1787
1.0365275,1022.64233,127.72834
1.6870705,404.7159,128.23682
2.0345824,1067.6768,127.79168
2.6497033,1573.064,129.54343
31.270508,784.43634,128.59908
1.3679014,134.9856,116.447624
2.724691,1831.3748,133.0775
1.3394586,834.7877,129.10413
6.620695,538.42834,122.90917
0.53753215,632.7907,120.41067
0.8229644,199.42392,116.5371
0.8549675,780.948,116.81005
3.3039963,350.7634,128.69075
2.9922032,2074.743,127.25309
13.767222,507.4996,128.41106
2.5646122,305.51688,132.75337
14.076896,2558.2683,126.620026
0.6828127,393.07748,121.88726
1.9706533,1024.3778,123.922134
1.949865,444.86514,128.68048
2.3834882,1659.5753,130.4348
3.4609647,990.2347,134.74817
32.767178,2196.1128,132.35605
2.1625853,1710.4911,128.02415
2.7082636,2613.1309,133.41525
0.9188721,115.40629,115.49597
1.7906904,1497.0894,123.635826
6.9423704,1750.6418,131.91078
7.955613,1692.3156,126.86124
316.42264,336.65778,131.14592
2.769537,2203.4978,133.10873
3.0322504,489.83282,128.9822
1.6941049,394.21835,117.56479
2.7100892,857.6412,122.85332
8.151133,351.33667,122.65022
9.630568,994.0978,125.63312
0.88305867,342.47226,125.780556
2.7831857,407.64984,127.352325
165.43082,610.3628,121.818924
1.6676373,679.0086,124.72665
1.7831728,1053.1044,131.8371
2.6981628,803.5792,129.71764
3.5169647,1226.3192,130.01352
9.276042,1553.673,131.63708
8.123738,1544.4124,133.8515
1.2427459,385.3145,125.204865
3.5507703,822.1974,128.05536
1.0046822,375.4075,123.982704
2.1815777,1322.912,132.04785
1.610758,1086.3165,131.76411
1.9288832,593.7585,126.78841
4.711202,494.04318,125.757164
32.9383,2029.61,129.60304
3.8475075,557.68274,134.43323
0.8995915,608.1415,117.55014
4.183316,518.4612,132.45593
3.392625,101.20241,117.30291
2.447262,338.38525,132.66447
1.640495,468.80975,121.37453
1.5929513,781.95844,124.71569
1.5949047,931.3629,129.213
3.5343673,1602.1475,130.51353
3.267278,1120.6451,132.22166
1.140112,658.47186,123.801765
2.03004,540.80115,120.81089
215.1528,920.73425,128.22589
4.5243773,1480.5405,128.85593
2.3698885,918.05066,133.53433
0.6998703,67.72001,116.082985
3.5066676,903.2815,126.3484
1.2878883,924.452,123.66036
15.3281355,1523.4469,130.60167
1.9362069,1986.6243,128.91441
10.873014,846.61444,129.8594
0.69755125,149.22714,114.04462
4.3892894,895.7291,125.5642
6.3472576,1293.5264,132.14195
1.2004925,401.11166,126.82919
14.842613,803.4437,131.02148
14.672445,398.1575,129.61806
1.2485608,133.81909,127.00492
6.471258,1162.5415,126.51464
6.778701,1724.6963,127.83219
15.185838,2445.3247,131.10875
2.9169369,1092.9534,127.44976
89.62255,831.46844,123.020805
8.278389,657.1625,128.20103
0.99952894,921.81775,127.68432
0.8910699,530.6198,115.12328
2.7920778,349.8698,120.65555
222.09004,970.21606,118.26982
0.7044719,437.2942,118.1519
1.3026228,262.69308,117.18273
0.8174213,115.06243,117.80757
4.5739512,430.38968,124.13076
34.93822,1827.0302,130.93063
2.1772814,1458.0645,130.54802
2.7380404,562.87103,132.67192
14.520302,406.35425,134.13301
6.8664484,684.0789,128.3364
6.886691,821.6155,126.23027
1.61903,349.8016,128.02696
1.4060645,559.51105,126.92571
1.2674345,849.5323,120.612656
9.678204,723.65454,128.37495
1.2396317,334.02783,124.75873
1.9628695,686.586,124.711
8.769546,2383.435,131.77496
1.8455822,658.3685,127.099464
1.9431472,508.55295,123.69284
1.2120486,602.27057,127.54606
3.021685,507.88025,125.55978
1.145472,389.21454,122.32342
4.3497677,1956.2207,133.08441
1.3538687,289.581,127.58351
1.1221412,1347.4064,127.43606
2.187017,1507.1233,129.65956
4.3635073,770.79254,124.38707
0.7751425,428.5799,123.999176
0.8688087,337.65652,125.09348
231.51633,2057.5793,133.5915
2.4399765,1062.296,125.71636
1.3828486,409.1938,124.06179
29.34378,374.51483,124.000046
5.8172684,467.1283,133.22293
3.6136634,721.012,132.86696
6.7946997,1831.5569,134.46684
3.1543064,1997.2225,131.81993
2.8373287,691.07135,118.54109
6.7510166,1586.6093,128.83167
2.4811416,1441.4291,134.992
29.072668,2048.424,124.38881
14.187489,2259.9187,129.93633
6.6040635,573.25104,122.68498
1.152199,704.48334,123.49008
9.533354,1818.0741,126.65359
1.4351132,1527.1808,124.74257
2.0954742,85.66025,133.32213
1.4759417,330.40408,123.60467
2.085271,2482.5952,129.87881
13.076857,838.143,127.24441
2.9436297,1801.3953,129.24336
2.507099,1250.6359,131.36073
10.826809,383.4032,128.18774
1.7180827,363.4385,127.68164
1.5830282,507.4153,129.52887
1.5164315,689.6152,130.29475
5.027206,226.92305,122.21625
3.4742913,391.9418,129.38177
1.874422,642.87445,122.440025
1.3809615,848.8465,125.15088
39.73019,704.9889,126.9014
1.9450451,597.96814,125.32509
10.3632345,1702.6344,125.36817
3.742762,745.24243,125.21156
2.5011752,909.4751,133.45903
27.511395,703.1346,130.95642
0.6767064,614.5855,122.11783
9.1503105,1219.472,125.456154
2.6227505,805.3082,129.11543
0.5973084,266.69287,117.57617
5.04411,2278.569,129.34702
4.5151205,1361.16,131.28522
2.2665806,396.2571,129.14537
0.99894,860.5622,121.6903
1.684789,700.35187,121.65775
0.8565919,776.03015,124.31396
13.876898,209.89534,127.970024
4.0270734,349.3969,133.08905
19.738796,1520.2168,130.18338
1.5747904,583.51385,122.178085
1.0061579,196.81464,123.61143
2.7670395,1268.6473,125.80803
6.5706587,1665.5409,132.95403
1.0067905,188.9462,122.21091
37.64374,119.44823,127.672966
1.9457672,715.1167,132.57716
0.9034367,384.53488,124.94812
5.8160415,490.38492,126.24829
2.4790967,811.87006,124.08655
2.2583032,972.30066,132.80838
1.002399,749.6631,123.20349
1.2438437,304.27505,122.00423
4.1166577,900.02295,129.63965
1.9773188,1482.8073,128.46205
1.4773169,192.96463,128.32939
1.8366685,617.1882,130.04187
1.8835268,2255.198,124.12225
1.0012501,599.6966,120.7876
0.86862165,156.9743,118.08499
130.4687,710.2536,122.69367
1.4664005,244.04187,128.04811
2.4887192,1695.7196,130.27554
2.990665,1161.1259,129.47255
1.1647433,363.85355,127.94206
4.0285373,1001.3074,127.989975
1.6154652,838.5085,125.809845
1.927569,1251.6719,130.35036
1.9344863,468.25308,125.9511
178.20789,2088.5989,133.81194
3.264949,1758.7664,126.99075
1.7152103,448.6737,130.23366
8.3968725,222.28694,130.34387
2.1089096,601.9301,121.94365
19.909548,2061.9387,134.9735
42.481396,279.642,122.41444
5.0252357,275.32355,124.73364
2.185787,463.18918,128.28745
1.1117741,132.95465,124.973785
127.5023,1303.4901,124.9664
2.7888854,675.89246,126.232895
6.463676,231.88293,125.24706
0.9143904,211.82516,119.33807
0.91741323,891.39844,127.13655
1.129317,398.48227,122.55683
31.632116,349.7041,126.99874
8.832515,449.17758,115.81367
8.63123,1110.0161,125.737236
3.8147888,1309.378,129.53833
1.0878237,528.9063,120.382126
1.7391106,764.6748,123.575165
9.38898,494.0944,121.07152
12.382114,596.60724,132.2926
33.388157,1897.5479,132.58156
24.623213,276.381,128.93233
1.3699037,669.7293,125.91862
1.5142874,1164.2002,124.31711
3.817387,965.1896,125.539276
2.0647597,934.76843,122.49262
1.3888065,629.6355,118.23766
132.23134,721.0129,126.58412
12.288602,563.5424,132.28654
2.5701187,2254.0405,132.7851
1.6101308,691.68066,129.28297
2.3190026,693.5939,128.74583
2.0993075,1343.3516,128.99603
0.7607238,135.86688,117.14128
3.7416723,614.3287,126.92626
2.441083,1852.5381,128.29494
0.73930436,550.7417,120.44155
10.361653,1753.402,128.34224
0.86930203,660.6842,126.896805
4.258998,843.5095,135.12154
1.6610073,971.75525,129.29709
1.5123731,1477.4313,126.66878
25.998863,690.3277,125.6866
2.04901,1339.5687,133.32199
2.0387228,444.45026,128.01912
1.8125563,388.8481,116.69893
1.080108,361.27563,124.15744
5.1373525,1363.363,128.71385
3.956876,509.68567,124.867516
1.934442,1739.587,127.43881
3.1403341,983.0446,129.50684
2.3925524,1136.1517,130.54214
2.0964527,526.1289,122.25038
1.6719841,816.66833,123.82306
2.1898606,1512.5907,131.11874
1.884691,1103.3542,129.17699
2.516832,662.89307,134.4395
2.1498063,198.67665,128.99878
2.0032194,832.1885,134.17773
4.9526258,870.98914,123.302414
1.366858,862.849,124.472084
1.4888902,683.8605,118.93455
4.502023,182.78334,118.42938
0.82279086,387.1246,122.25913
0.98322123,340.36047,120.65692
4.524548,1834.3629,134.79716
2.3273473,645.34546,119.69554
1.298897,1135.3677,124.99941
0.5387075,118.732956,120.6489
21.854748,1474.4287,125.3012
1.318161,779.6763,127.02359
3.1286619,248.7221,119.79047
33.891884,1566.3846,133.43555
1.1381838,1212.0068,127.11171
1.7513152,221.29037,121.21015
0.84269404,943.9328,116.75639
2.1646616,2045.1787,133.64888
7.451576,473.61188,126.96773
140.43318,1481.0337,129.3837
75.89251,2374.8918,128.20111
2.664575,1232.176,128.1195
1.9357069,1639.6777,128.54924
2.0979416,499.05807,120.01161
11.475384,1306.2739,128.52823
64.53516,227.23972,128.55788
1.9442768,512.7726,130.06432
8.982813,1183.9186,130.28838
8.906249,928.8216,131.22984
3.6315095,482.01166,127.244965
1.676684,206.03288,114.302086
1.2548584,187.62373,124.019775
1.9310125,1165.9073,122.968254
2.5418198,756.0127,131.50673
4.0509048,884.6936,126.69551
141.55673,1644.0448,128.90929
7.33438,151.25708,123.86672
1.0331999,226.86554,128.02937
64.48858,2091.3562,134.12347
1.972777,244.13333,125.50531
1.9029872,695.2947,131.5762
2.6145163,378.6947,128.94684
5.77373,737.63727,123.73478
20.737677,1348.1848,129.40826
22.523558,352.37292,130.3953
40.993797,1539.5046,128.04286
1.1899658,803.15967,123.13346
2.5723102,715.67676,129.08382
1.0054199,356.19885,124.000244
1.773716,524.32355,126.91712
0.9009078,248.37999,122.86217
1.2388813,863.0005,123.46792
495.49,516.00385,129.77187
1.4236996,1117.5488,128.54695
2.4520655,2172.7034,129.31412
2.788745,1340.0276,133.21724
7.6174893,1591.2666,127.3211
345.71008,745.6069,134.48987
1.317845,389.44095,118.73362
7.9538393,1430.5474,134.31157
2.2023158,305.38382,121.93398
0.8018189,162.43279,118.158615
165.47488,476.2627,127.755066
1.9141165,559.0748,131.76999
14.3069315,850.0604,128.4757
1.3296294,738.3158,126.24584
1.2628922,225.45638,122.71046
0.91625303,523.0735,122.78032
2.325334,224.1128,123.145454
2.2668507,1327.6488,131.13187
3.7598248,193.72867,116.40527
0.7518076,97.04236,116.12227
7.5248833,757.0424,125.19824
4.5482483,1370.8201,132.27142
3.521468,1237.4009,128.18037
28.52341,464.76328,122.19216
1.7259588,856.8665,122.485405
74.220245,835.0815,131.61386
3.9097672,106.56205,121.42268
29.420858,1671.4957,129.2977
2.0943422,745.75946,129.38313
0.86533046,446.87985,117.03274
3.272279,338.44034,119.58615
0.83447385,476.8,118.41882
18.536709,262.04266,122.141685
1.5176461,972.07904,128.07187
9.983572,1843.8174,130.56425
2.339475,2099.8765,134.67323
1.8090433,1493.9307,124.337685
1.6256182,179.10426,121.30979
14.8752985,317.03833,130.25589
15.789953,238.03455,125.16917
1.7490113,209.79997,129.05368
2.9002404,1901.9769,127.8269
4.116009,528.31287,127.94121
2.324518,197.59488,122.45962
56.243694,780.3636,128.5448
4.641884,707.10693,127.75156
1.5406225,902.66223,120.16338
6.3033853,1066.198,125.715454
5.7233453,411.38666,129.30002
1.9289383,1121.0331,128.18527
2.6827424,420.68115,129.51572
2.9820528,1736.9194,133.02013
262.82053,475.58,132.03914
2.6954467,1246.9628,130.49405
536.1509,2006.0768,131.68643
1.4633414,375.13675,128.46776
2.166674,1058.4478,128.07324
5.550248,1704.1683,132.011
47.042366,1257.981,126.56841
195.19737,576.1466,121.19969
8.241271,712.1519,124.71887
6.560123,330.10706,117.99146
3.1336043,837.43005,128.26678
2.8683982,352.7392,127.6583
2.550785,1200.0938,133.45581
2.7982645,1364.9026,134.6389
29.50015,244.0783,119.80237
3.016102,2212.1758,129.0846
12.104821,1107.6031,126.911095
5.399588,1296.3531,129.15994
1.6186665,594.82117,132.64793
12.906644,1003.33734,131.86713
8.540073,486.66095,121.67794
3.8808699,1915.3785,126.79394
11.376291,105.97195,115.658165
1.781618,1632.5118,132.47578
16.208838,687.02014,129.63385
3.2153542,1290.6238,129.25397
0.5529893,242.58543,116.25057
1.2068121,852.58167,124.38447
1.4269662,792.362,124.61078
0.60073304,229.98584,120.2937
1.3327844,719.41437,127.05366
29.643366,608.5517,132.46458
1.4086071,950.8135,126.43812
25.661243,551.5003,127.46935
2.6449559,221.86475,125.24848
1.412768,839.06494,127.29364
0.67428887,434.99252,119.79941
2.6102889,695.70953,134.6384
2.1800528,1712.24,132.4341
79.02399,709.85913,118.72522
3.3835094,788.8357,125.43638
1.268039,508.7304,128.5005
5.4369845,1089.9474,132.26259
64.93909,1580.225,135.48262
26.135853,2602.8093,134.03603
1.3987225,557.2126,130.18303
6.5446124,499.00967,132.45418
3.2548563,229.2133,124.75341
2.3751817,625.64,124.9318
1.1206422,473.31372,117.927666
1.7778401,1060.7324,131.164
0.8198054,568.59424,125.230576
1.3547987,827.40027,122.28811
0.8741786,453.09976,120.51762
99.95399,666.2591,129.39024
1.7970088,118.0063,120.06547
10.371384,836.90063,125.18705
1.464756,835.3382,130.50507
0.8787667,208.18436,119.92911
2.8650677,1456.3359,132.02077
4.6557755,2091.156,126.69668
2.60411,384.0023,132.17455
563.7099,669.99896,135.95718
1.7700375,175.40956,124.88358
3.0374207,454.47794,118.20178
1.1813729,131.10207,128.41846
2.5753868,514.8645,115.078094
1.8452655,1675.8694,126.1486
19.31227,1963.7429,132.95163
2.9913342,1469.4617,128.84612
1.9296995,1412.0244,130.69254
1.572668,268.17297,131.13536
11.800814,1834.5435,131.23973
62.09498,223.09743,118.90258
1.3922522,563.9134,125.63585
94.64839,620.4505,124.00018
1.5814073,1111.4923,127.79947
0.6184483,358.2618,117.85527
7.413392,1843.5393,136.67911
0.77496356,132.04588,116.46322
1.5469412,1314.2697,132.60211
2.6711295,1032.9259,128.57716
1.2068495,725.703,120.38425
50.0895,176.62083,119.52386
3.71209,625.71075,130.40836
19.659678,1550.8923,135.28203
5.195339,513.3745,127.21182
4.1203284,1171.3888,130.1097
2.7251418,894.15125,127.342896
1.9008174,1385.3079,126.78379
6.8841166,717.8213,124.60287
2.7112496,2232.9683,132.95833
1.7441752,594.00867,122.39676
3.0955315,1160.4152,131.03493
8.042235,467.90137,134.19948
141.61644,609.51886,120.716606
2.0061526,105.18435,119.89462
3.8676696,585.6944,127.73962
0.5835695,216.61278,116.87773
1.8401533,495.35498,122.59014
0.73832756,714.24866,124.97713
2.511138,1016.71234,133.32597
0.80182624,823.3375,117.73561
2.5329857,361.58252,120.76947
2.0457594,353.4832,121.21903
3.4608788,299.76874,126.168015
2.3330164,1832.214,132.45622
6.1394987,2424.9768,128.04866
2.0944858,2352.5212,126.4711
5.6591563,2171.0332,129.41335
3.024474,714.50446,117.055275
3.9285624,1362.351,133.70169
16.904072,595.54504,123.08928
9.601576,1706.5377,127.79433
2.1258621,1314.0629,132.676
1.5074084,184.7028,129.5999
1.834442,516.8716,127.18892
2.8399308,483.59207,129.88245
2.7004745,2564.5933,132.51059
1.3288696,187.92973,124.15572
26.68174,695.7939,127.099754
1.1246406,440.8701,126.07152
1.9041749,463.04123,132.98463
1.5232528,1927.5576,128.46948
2.0764658,581.899,130.01564
2.7726314,1628.7646,128.87477
1.0962391,404.60587,114.724396
0.6556031,207.44345,116.80869
4.0059485,903.1956,131.5392
3.8042922,1166.7085,125.42071
17.373632,408.33145,130.43661
1.1092517,380.42627,125.68509
1.5408354,1224.9014,130.00912
5.239674,459.96173,125.05443
2.0299428,2218.478,132.84169
5.8177214,865.81335,119.0905
1.3669329,445.0281,122.179596
2.108336,992.7818,129.32018
6.801471,1702.8259,126.062645
11.84193,866.02655,133.05194
1.6599661,180.13751,127.34271
7.3444533,2402.6482,129.1628
1.0932852,211.651,115.48
0.87194633,216.54097,120.19826
0.6227299,657.6255,124.45057
0.85022134,546.095,121.92116
10.804619,624.98804,132.0401
2.1857986,537.62134,130.5961
3.488409,1327.1837,131.1134
1.296081,429.59668,118.88622
18.31936,1364.095,126.09442
12.904284,2010.6874,130.55048
11.624346,618.15753,124.39211
17.612827,143.31798,124.272316
0.736945,62.16995,121.97033
11.842775,110.70138,126.11163
3.3751876,540.1375,119.025154
2.7869334,591.35846,122.788925
3.161775,305.22385,119.60032
0.6135341,240.85231,121.47893
1.1232551,184.20486,119.05274
2.634806,782.83246,131.25792
54.457394,462.02896,126.29635
1.22367,179.30531,117.41339
2.0447464,1865.1938,126.258804
76.99894,1075.2769,123.39673
34.34887,974.60986,135.80945
27.785175,379.63846,126.63227
3.0767992,555.073,133.37415
73.01401,2032.6588,131.7084
2.236611,2281.6245,134.32451
4.9673505,1616.1482,132.20209
3.173052,1331.2904,123.730286
1.4660354,177.13342,127.09164
13.625797,238.51543,125.79534
513.144,958.0964,126.7994
6.2810316,606.0485,122.79843
13.7915535,1175.8413,124.332954
2.982349,749.84186,129.51367
2.136858,1455.4982,126.11842
6.0279894,1080.321,123.37653
1.1629657,407.3469,128.23032
4.819347,1873.4971,130.3945
4.0569406,843.3132,126.942245
6.850935,461.30814,132.06924
216.88162,1148.2935,125.642395
7.973096,505.09152,123.90458
3.9387605,1134.7394,125.34938
2.4103186,361.2853,127.356705
1.6249844,171.82974,126.06784
9.229235,1654.9465,127.189186
1.9233384,1398.8309,124.58533
1.1905816,802.1148,125.76741
13.593221,1818.5392,127.83465
0.66631085,360.45624,122.1319
298.6564,559.28534,128.95142
303.09235,738.0696,127.3551
1.1702418,61.02488,123.033005
16.19399,1169.0454,127.6819
8.15274,146.02711,115.38916
5.395833,1078.9598,132.70982
2.7220426,1673.1228,131.38391
7.5731273,554.5351,128.54051
13.12512,1544.0308,131.34024
2.1358645,1545.5109,124.38799
4.3916783,1343.5588,124.526245
1.8084129,1003.14923,127.97609
1.3074359,767.24286,129.24344
6.6631722,90.8011,123.97254
2.7579143,2331.5732,130.48088
1.1951545,565.3609,120.129105
1.1983291,415.6916,117.37055
1.1441073,757.02997,125.780685
0.9081485,516.3395,118.95304
1.1545393,944.8285,126.94682
3.0623522,422.25778,122.45434
5.9274325,545.6333,127.92691
1.8065867,1160.3108,128.68771
3.1895077,1071.308,130.59076
9.89945,1787.6187,130.17549
6.010689,1490.7737,128.00253
3.0027204,163.64677,121.21033
1.7779043,405.62366,130.40956
3.9602094,1469.3986,132.01967
10.047729,1325.8068,133.7762
1.4564142,758.519,123.80809
2.103237,1924.1812,131.59433
4.749744,873.44366,130.24753
34.73111,1049.7971,129.18207
1.4541038,924.4014,121.37737
1.3621876,1443.6057,126.98866
2.1244516,156.41776,118.98309
1.3062674,364.87796,123.28385
2.7025144,622.1475,132.98961
2.3590536,774.34937,130.50209
15.1111965,1337.2311,131.40053
6.332546,289.0978,123.410126
25.532318,497.3825,125.30725
25.85527,78.35239,124.91592
1.0641559,352.83502,126.83512
2.204361,1730.2981,132.40448
1.521385,764.82635,122.674644
63.209137,1465.9318,132.14488
10.439177,460.38098,133.06342
3.3203552,780.0962,130.35065
4.8489594,481.8953,126.32105
3.8742683,1566.7869,131.00603
3.9467368,787.756,126.86114
1.0184917,297.1489,118.26136
1.7938906,139.57555,119.04725
1.1035093,527.5716,122.43267
29.795307,331.72968,128.94745
7.3007007,427.006,132.20122
0.9457565,1041.0929,125.52316
1.8088021,956.084,129.73047
4.1929474,1122.3247,130.00813
1.340515,300.5179,120.62744
10.385352,1032.0452,128.84393
1.0539914,275.4808,124.4063
8.950567,215.97977,129.06563
2.233826,235.91663,119.04756
14.908051,1418.4122,129.02689
1.6078179,883.96216,131.8927
1.5392936,424.35928,124.89447
4.0128984,703.9778,125.054
8.992454,329.04968,131.00586
4.23144,1021.12415,124.90576
2.4234836,1496.3052,134.47784
3.2900934,238.11794,123.098816
